"分享、查詢台灣所有公司的防疫政策
https://reurl.cc/Nraz1x",<---複製左方文字，用Line、FB分享給你的朋友們(較順暢的網頁版),資料原始檔在此,填寫問卷點這裡,"*雖是匿名調查，但請勿造謠或提供錯誤資訊，以免影響防疫。
*請勿進行人身攻擊或揭露他人個資。
*由於資料來自匿名問卷，若對資訊正確性有任何疑問，請向相關公司查證。
*若接獲通知，稱回覆之資訊錯誤，將把該回覆以紅底標示，提醒公眾需特別注意。
*若接獲通知，及該回覆確實涉及人身攻擊或個資，將刪除有問題的文字。(所有修改都會紀錄在""附註""欄位)
*也歡迎公司行號填寫問卷說明防疫政策。
*因防疫政策可能變動，請參考「時間戳記」欄位，以確認資訊是否即時。",,,
2021/6/1 下午 2:39:38,國泰世華銀行,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"辦公區域消毒, 減少會議及出差, 不得外出訪客",5,很棒很替員工著想，超前部署,
2021/6/1 下午 2:41:15,"尚典生技,赫蒂法股份有限公司",北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"減少會議及出差, 無實際作為",1,1.內勤上班只從8:30調整到可以選擇想上班的時間（8:30/9:00/9:30），完全沒避開上下班人潮也沒分流 2.業務外勤有減少群聚開會 3.宜蘭觀光工廠有AB兩班制，2天換一次班,
2021/6/1 下午 2:43:58,大聯大控股,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,以員工健康為考量，提前進行在家上班時機點很好,
2021/6/1 下午 2:45:39,程曦資訊整合股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",4,,
2021/6/1 下午 2:45:51,經緯大樓某公司,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),無實際作為,1,許多人上班不戴口罩，不能群聚卻照常開會，一週還好幾次。,
2021/6/1 下午 2:48:30,先創國際股份有限公司,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),無實際作為,1,員工的感覺就是不被在乎，反正別人家的孩子死不完,
2021/6/1 下午 2:48:50,聯合智網,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 無實際作為",1,每位員工大多皆配筆電工作，並不需要一定到公司上班才能作業，公司卻安排AB班制，上班人數一樣超過5人，對防疫來說毫無意義。,
2021/6/1 下午 2:50:02,徠·歸仁飯店 LAI HOTEL GUIREN,南部 (嘉義、台南、高雄、屏東),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",5,,
2021/6/1 下午 2:50:14,聯合智網股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 無實際作為",1,"主要覺得公司在疫情期間有配置筆電的同仁其實可以完全居家上班，並不會影響工作效能，且可減少人員在辦公室裡面
但公司仍堅持用分流方式要求到公司上班，對於通勤族增加風險。覺得這項防疫措施安排並不妥當，希望能夠改善這樣的計劃",
2021/6/1 下午 2:51:23,中鋼結構,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",3,還是應開放居家辦公或更確實的分流分組上班，現就面臨同仁至高風險縣市出差卻還是進到辦公室作業的情形，隔間是擋不了病毒的，而防疫隔離假不該是由其餘同仁申請來迴避風險。,
2021/6/1 下午 2:51:29,MYCARR,中部 (苗栗、台中、彰化、南投、雲林),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差",1,,
2021/6/1 下午 2:51:44,家限無保中,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",1,公司在疫情重災區中和，但發佈分流上班業務人員根本無法適用，公司業績導向，業務生命堪憂,
2021/6/1 下午 2:52:14,JNC,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩",3,,
2021/6/1 下午 2:53:03,星醫美學,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 減少會議及出差",3,公司在台北車站，好想回家上班,
2021/6/1 下午 2:53:45,台電,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,被罵了才啟動居家辦公，真的好棒棒,
2021/6/1 下午 2:56:11,高雄醫學大學,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 減少會議及出差, 學餐用餐區關閉",3,學校有學生確診，他上週還有來我們辦公室門口，我同事有跟他接觸過，剛剛去問總務處能不能來消毒，總務處說跟他們講也可以啦，但要先跟衛保組講(同事：？不是正在跟你講嗎)，應變處理能力有夠差,
2021/6/1 下午 2:56:25,萬達寵物事業股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,下達三級警戒時，馬上就發佈在家工作，有嚴格執行，如有需要到公司作業同事，需填寫申請表單及主管同意,
2021/6/1 下午 2:58:44,中時集團旗下某媒體,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,"去年即演練過WFH
今年疫情爆發，配合指揮中心防疫政策，第一時間就分流上班並啟動居家辦公，超前部署，讓員工工作可以安心",
2021/6/1 下午 3:00:51,華碩電腦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,"進入ABC三班制，但仍會因部門主管想法不同，可能還是需要輪到到公司上班
除非提出居住地區在熱區或是有收到細胞簡訊等說明，才可申請在家上班",
2021/6/1 下午 3:01:25,仁寶電腦(平鎮廠)-沒良心,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,無實際作為,1,"隨著疫情越來越緊張，只會越被公司氣死及害死。
從升三級前調查A/B班，說準備升三級要分流。
到現在有疑似確診的人也沒改變，繼續吸漂白水到頭暈。
不提供酒精，因為沒有噴瓶(超瞎)。
體溫有量跟沒量一樣，防疫措施根本不存在大仁寶!!!!!",
2021/6/1 下午 3:01:54,華碩電腦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置, 餐廳全部改為賣便當，無現做自取（自助餐），有需要待到晚上的人晚上便當預約制。",5,超前部屬，去年就演練、好幾次連假前採預防措施要求AB兩班制，現在三級防疫公告是ABC三班，但需要輪流出勤至公司的A班或B班，可視大環境或自身情況，向主管提出維持居家辦公、只須至辦公室幾日的要求。,
2021/6/1 下午 3:02:32,美超微電腦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,"5/31~6/14 才開放AB組輪流辦公
防疫照顧假要爭取才能WFH 
要保持51%在公司",
2021/6/1 下午 3:03:11,群光電子,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",3,,
2021/6/1 下午 3:03:52,廣達電腦,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",1,"不給叫外送只能吃公司提供的便當, 連續兩天配菜都有三色豆, 通通都不準在家上班乖乖給我來公司吃三色豆",
2021/6/1 下午 3:03:58,杏豐實業,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 辦公區域消毒",1,⋯⋯⋯⋯,
2021/6/1 下午 3:05:24,大聯大控股,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,"經營團隊每週召開因應會議, 同仁充份利用線上工具進行會議與工作回報, 每天線上調查員工健康與染疫狀況, 超超前部署, 超讚 ",
2021/6/1 下午 3:06:09,先創國際,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"強制配戴口罩, 無實際作為",1,公司高層強調只要戴口罩，沒有什麼好擔心的,
2021/6/1 下午 3:06:28,六和化工,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,量測體溫,1,大樓有人確診，會議室也一樣照常開會，每天中午也都有人在會議室群聚用餐聊天⋯⋯真的無法可管嗎？,
2021/6/1 下午 3:07:43,台灣矽科宏晟科技股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班，實施內部分區分流上班(台北、新竹、倉庫),"量測體溫, 強制配戴口罩",2,應變反應慢半拍(筆電設備不足、它區網路使用不佳)，雖實施分區分流上班(辦公位置不同)，但效益不彰顯，還是會因為辦公作業需求，倉庫、辦公室來回跑，或是北部同事需要移動下來新竹辦公.....,
2021/6/1 下午 3:12:16,合一,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒",1,"執行分流僅限行政人員
其他人給我到公司群聚",
2021/6/1 下午 3:17:51,台灣麒麟啤酒,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置, 門口設置消毒酒精",5,,
2021/6/1 下午 3:19:23,昕展工程有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 無實際作為",1,真的不誇張從去年十一月到職到五月就沒有看到一瓶酒精準備給員工，酒精溫度計 5/30才去準備。目前完全沒有調整工作模式，照樣接案與客戶碰面、照樣進公司。,
2021/6/1 下午 3:20:13,華碩電腦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 無實際作為",3,疫情升溫後，防疫政策無更多的配套措施。,
2021/6/1 下午 3:25:37,杏豐,北部 (台北、新北、基隆、桃園、新竹),萬華人/業務 才能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",1,大樓有人確診 還不WFH 真要全部人得病才甘心?,
2021/6/1 下午 3:28:36,合作金庫,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",2,公文說要分2組，怕人不夠所以私底下分3組，而且事情做不完還是可以來分行喔，總行對於分行人員分流不強制，讚讚,
2021/6/1 下午 3:29:28,南軟生技區,北部 (台北、新北、基隆、桃園、新竹),分流上班 (分辦公室，不是居家),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,園區管理方算很謹慎啦，本來就有嚴格的樓層管制，公司該有的也都有準備，雖然沒有居家上班，但工作確實也是無法在家上班的類型。,
2021/6/1 下午 3:29:36,HP,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/6/1 下午 3:30:28,仁寶,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,還不錯,
2021/6/1 下午 3:31:48,電子公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),強制配戴口罩,1,分流動作比一般公司行號慢半拍，還是員工一直反應才開始分流，業務還是到處亂跑，去哪裡都不知道，公司對員工消毒動作沒有控管確實！也沒有提供進公司酒精消毒！,
2021/6/1 下午 3:33:47,台北市政府底下部門,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 分區辦公，將部分會議室規劃成臨時辦公室",3,,
2021/6/1 下午 3:35:00,財團法人石材暨資源產業研究發展中心,東部 (宜蘭、花蓮、台東),只開放家中有12歲以下兒童之家長在家上班(搞不清楚防疫照護假跟在家辦公的差別),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",2,"問題一：雖有進行員工上班分棟人流分配，但每日仍有許多不必要的遊走的狀況發生
問題二：北部疫情最嚴重之時，仍開放北部貴賓到公司參訪，還脫口罩喝飲料吃東西!? (WTF)
問題三：搞不清楚防疫照護假與在家辦公的差別，讓家長帶薪在家帶小孩辦公!?有可能嗎?還限制皆紹訊息幾分鐘內要回覆?搞得在家辦公的家長壓力山大、在公司鎮守崗位的同仁也內心不悅",
2021/6/1 下午 3:36:28,ACER宏碁,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,"心已死。軟體部門明明可以在家工作，卻硬是拉著員工來上班
希望公司高層注重員工及家眷健康，為全民防疫盡社會責任，

公司不注重員工健康，員工又如何能賣力效忠?

目前公司的防疫政策消極，消耗員工認同度，危及員工及家眷健康，破壞企業形象，得不償失",
2021/6/1 下午 3:37:38,和碩,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,,
2021/6/1 下午 3:37:48,捷辰科技,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",3,,
2021/6/1 下午 3:40:33,財團法人石材暨資源產業研究發展中心,東部 (宜蘭、花蓮、台東),不能在家上班,"量測體溫, 強制配戴口罩, 無實際作為",1,"總經理帶頭作亂，營業場所明明不能營業，還為了他的面子將所有場域開放，展覽區也全開放只為了接待他的客人(客人還是從北部下來的)，交談時沒有保持安全距離。還要其他同仁陪他演戲，輕食區早已沒對外營業，還群聚談事情更請同仁準備飲料茶水當場飲用，毫無警戒心可言。全館域開放後還請前線同仁在賣場給客人做試飲品，客人在室內大大方方拿著冰吃了起來。總經理自己躲得好遠的，真是別人的孩子死不完。事後也是同仁擔心自己來消毒根本毫無作為的總經理。員工只能自己保祐希望客人不是確診者因已被推上最前線，客人要待到十二點，還自己老早就走掉留前線同仁去接待，真的是自己想當破口，又要別人去死。
",
2021/6/1 下午 3:40:39,睿能創意股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 辦公區域消毒",2,告知公司居住萬華高風險地區，常去的家樂福疑似有確診者關門，公司回應是「正常出席上班，等你有症狀再說」,
2021/6/1 下午 3:41:58,非常好醫院,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差",2,"從去年疫情開始始終處於""規劃""分區分流上班，實則至今仍與疫情前完全一樣的作業模式，身處一級戰區的醫院，防疫物資卻完全不夠，像院方申請面罩至今仍遲遲未出現，消毒用酒精也要大家能省則省，最後同事們都自行團購面罩自備酒精。配合政府明智的防疫照護假，所有有家庭的醫療人員們能請假就請假 (試問：誰願意在防護物資不充足、疫苗也尚未施打的情況下兼守崗位?)，根本變相壓榨單身或無子的醫療人員，毫無配套措施或排除條款的政策，讓身處第一線的醫療人力更吃緊，也充滿無力感。",
2021/6/1 下午 3:45:09,韓商現代樂鐵,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒",2,"1. 公司位於桃園，只有雙北員工可以分流上班，居住於桃園的員工正常出勤
2. 外籍主管自律能力差，假日還想跑出去玩
3. 雖有減少外出開會，但在辦公室內照樣開(室內超過10個人也開)
4. 不推不推不推",
2021/6/1 下午 3:45:11,外商醫材,北部 (台北、新北、基隆、桃園、新竹),公告全員在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/6/1 下午 3:45:52,捷濤有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),強制配戴口罩,4,,
2021/6/1 下午 3:45:57,財團法人石材暨資源產業研究發展中心,東部 (宜蘭、花蓮、台東),不能在家上班,"量測體溫, 強制配戴口罩, 訪客實聯制、員工每週填報防範新冠病毒自主健康聲明書",1,政策被動消極未落實，未能依照疫情程度及時調整防疫措施，當地出現確診案例時無任何作為，連環境消毒都要員工催促甚至自請購買消毒設備。請防疫照顧假者形同在家工作，但政策缺乏配套，徒增出勤員工作業上的困擾，老闆立場顯然是將公司營運之重要性放在員工安全之前。,
2021/6/1 下午 3:47:34,台灣大哥大,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 減少會議及出差",5,5/14~6/14都在家上班 好讚,
2021/6/1 下午 3:49:04,台灣伊藤忠,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 減少會議及出差",3,依照政府指引做防疫宣導和出勤調整,
2021/6/1 下午 3:50:47,宏碁電腦 acer,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,"5/14 疫情要爆發當下，才臨時給出AB分流，事前並沒有針對因為""疫情""而準備、很臨時。",
2021/6/1 下午 3:52:06,海巡署署本部,北部 (台北、新北、基隆、桃園、新竹),只有高級公務員可以在家上班,"強制配戴口罩, 辦公區域消毒, 無實際作為",1,防疫做表面，評鑑完就開始隨便了,
2021/6/1 下午 3:52:37,PANJIT,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",3,,
2021/6/1 下午 3:53:39,歐菲爾,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 加大座位間距或隔離裝置",2,分組別上班，且上級要各部門至少一人到公司，居住在足跡熱點區域的同事也會到公司上班，優點是有補助通勤計程車費用。,
2021/6/1 下午 3:54:53,閃電核心科技,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),全員在家上班在家上班,5,在升三級前就提早公告全員WFH,
2021/6/1 下午 3:58:02,數碼動量股分有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"強制配戴口罩, 無實際作為",1,基本上公司在板橋疫區，當地曾經外面再大消毒，公司從疫情爆發以來對疫情只有上班全面戴口罩，還有門窗緊閉?剩下的就是繼續上班，公司同事來自雙北各地，大多是大眾通勤，且明明可在家上班或分流上班，老闆卻無任何動作，當中有同時突然發高燒，在不確定是否確診的情況下在公司群組說隔天繼續上班，對發高燒的同事也是不聞不問，且公司完全沒做間隔，所以都照常，好像在等待哪個人確診再說。,
2021/6/1 下午 4:00:14,世達柏科技股份有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,超前部屬，於五月初即實施居家上班。若必要，以最小的限度時間待在辦公室，保護員工。,
2021/6/1 下午 4:02:16,泛台實業股份有限公司,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",1,申請居家上班就會只給八成薪水！！！！！離譜！！！！還要你天天寫工作日誌CC給老闆看！！！！！根本就間接不能在家上班！！！,
2021/6/1 下午 4:04:25,中龍鋼鐵,中部 (苗栗、台中、彰化、南投、雲林),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",2,,
2021/6/1 下午 4:05:56,慈濟台中分會,中部 (苗栗、台中、彰化、南投、雲林),僅開放家中有12歲以下子女者居家上班，餘還是得到辦公室，辦公室內人口20人,"量測體溫, 強制配戴口罩, 減少會議及出差",2,有不少足跡卻還是要一起人擠人，不予苟同,
2021/6/1 下午 4:10:32,宇萌數位科技,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,老闆及主管們在疫情變嚴重前就很快速的反應並且開始全公司遠端上班的機制，非常的棒，很謝謝他們體諒員工擔心疫情，願意讓大家都在家上班，辛苦他們了！,
2021/6/1 下午 4:10:39,國泰人壽,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),減少會議及出差,3,,
2021/6/1 下午 4:11:01,網件公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 減少會議及出差",5,公司在疫情初期就啟動了在家工作機制，非常感謝公司能提供安心的工作環境,
2021/6/1 下午 4:11:27,宇萌數位科技,北部 (台北、新北、基隆、桃園、新竹),完全在家上班～,強制配戴口罩,5,宇萌讚讚～老闆英明！,
2021/6/1 下午 4:13:40,Google,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,疫情一開始就全球同步開放在家上班，已經在家上班一年多,
2021/6/1 下午 4:19:21,宇萌,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),量測體溫,5,雖然會議變多，但是減少外出被感染的機率非常讚！,
2021/6/1 下午 4:19:56,傑克運動國際,北部 (台北、新北、基隆、桃園、新竹),留職停薪,"量測體溫, 閉館",3,,
2021/6/1 下午 4:21:00,亞旭電腦,北部 (台北、新北、基隆、桃園、新竹),"大部分分流,少部分強制一定要到公司上班","量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,"公司廠護努力防疫,高層只想到公司利益,
公司內部相關疫情發展不公開,人心惶惶
無法對待全員工一視同仁(全部分流),搞不懂分流意義!罔顧員工健康安全
",
2021/6/1 下午 4:21:31,創意生活數位有限公司,北部 (台北、新北、基隆、桃園、新竹),在家上班半薪,"量測體溫, 強制配戴口罩, 減少會議及出差",1,在家上班半薪但是工作還是要做完，老闆厲害,
2021/6/1 下午 4:21:48,西基電腦動畫有限公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"強制配戴口罩, 辦公區域消毒",5,,
2021/6/1 下午 4:21:56,唯晶科技,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,防疫反應比預想中積極許多,
2021/6/1 下午 4:23:02,美超微,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,"公司位在重災中和區市區, 5/31才開始實施分流, 但前兩周最嚴重時期是規定照常上班",
2021/6/1 下午 4:23:47,關貿網路,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,還可以拉，只是感覺下禮拜又要恢復正常上班了,
2021/6/1 下午 4:24:25,台達電子,南部 (嘉義、台南、高雄、屏東),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,長官只重視業績，無視公司分流政策，按公司規定AB分流還被長官關切，全部強制規定不分流上班,
2021/6/1 下午 4:25:50,西基電腦動畫,南部 (嘉義、台南、高雄、屏東),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 加大座位間距或隔離裝置",5,,
2021/6/1 下午 4:28:22,緯創資通,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,所屬單位確實執行分組在家工作，而且主管也禁止我們進入辦公室，覺得很用心在配合政府的防疫政策。,
2021/6/1 下午 4:28:40,香港商霍夫曼公關顧問有限公司台灣分公司,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,從5/14迄今都WFH、所有外部會議都以線上模式進行。進公司需要先告知主管申請，大樓入口備有實名制QR code掃描，公司入口也備有實名制登記表、額溫槍、酒精，外送快遞皆在公司門口完成。主管全力提倡戴口罩、勤洗手、保持社交距離。,
2021/6/1 下午 4:28:55,The Hoffman Agency,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,去年疫情時就有模擬在家上班。三級警戒前即告知若身體有不適，可自行選擇是否進辦公室。宣布警戒後全面在家上班，所有與客戶的會議也都改線上。,
2021/6/1 下午 4:29:52,百朗克醫藥股份有限公司,南部 (嘉義、台南、高雄、屏東),不能在家上班,員工自行佩戴口罩,2,疫情還沒全面控制，工作內容若可以在家上班希望盡量在家完成，減少外出接觸人群,
2021/6/1 下午 4:32:46,沛緹雅股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",4,,
2021/6/1 下午 4:35:07,湧德電子,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",3,,
2021/6/1 下午 4:38:56,Ｘ璟股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 加大座位間距或隔離裝置",2,"在雙北疫情搖滾區，附近大樓有人確診
拖到5/27才開始實施分流，但非強制實行，想進公司的還是可以去
也無支援軟硬體，要在家上班家中需自備電腦相關設備，否則只能無薪假",
2021/6/1 下午 4:41:15,佐臻股份有限公司,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒",1,有人不愛戴口罩，到處聊天講話。,
2021/6/1 下午 4:42:53,美超微,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,"1、疫情剛爆發，一批人員從中和調至八德
2、條件式WFH，轉三次車或家中有小孩（其他不是人嗎？）
3、WFH說是請公假，還要員工線上打卡，極度不信任員工
4、說個笑話，美商",
2021/6/1 下午 4:47:52,名人堂花園大飯店,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩",1,防疫期間！戶外區還提供客人用餐！傻眼貓咪,
